year,genres,count
1975,Bulgaria,1
1975,Bulgarian Literature,1
1975,Business,2
1975,Canada,2
1975,Catholic,1
1975,Chapter Books,2
1975,Chick Lit,2
1975,Childrens,21
1975,China,1
1975,Christian,13
1975,Christian Fiction,2
1975,Christian Living,5
1975,Christian Non Fiction,1
1975,Christianity,9
1975,Christmas,1
1975,Classic Literature,3
1975,Classics,82
1975,Collections,5
1975,College,1
1975,Comedy,6
1975,Comic Strips,1
1975,Comics,3
1975,Coming Of Age,3
1975,Comix,1
1975,Conspiracy Theories,1
1975,Contemporary,17
1975,Cozy Mystery,1
1975,Crime,14
1975,Criticism,1
1975,Cthulhu Mythos,1
1975,Cultural,2
1975,Cyberpunk,1
1975,Dark,2
1975,Death,1
1975,Design,1
1975,Detective,3
1975,Dogs,1
1975,Drama,11
1975,Dungeons and Dragons,1
1975,Dutch Literature,1
1975,Dystopia,6
1975,Eastern Philosophy,1
1975,Ecology,2
1975,Economics,1
1975,Education,1
1975,Egypt,4
1975,Egyptian Literature,2
1975,English Literature,1
1975,Environment,3
1975,Epic,2
1975,Epic Fantasy,1
1975,Espionage,2
1975,Essays,4
1975,European History,2
1975,Fairy Tales,1
1975,Faith,5
1975,Family,2
1975,Fantasy,30
1975,Feminism,5
1975,Fiction,121
1975,Film,1
1975,Finnish Literature,1
1975,Fitness,1
1975,Folk Tales,1
1975,Folklore,3
1975,Food,2
1975,Fostering,1
1975,France,6
1975,French Literature,2
1975,Gardening,1
1975,Gay,1
1975,Gay Fiction,2
1975,Gender,3
1975,Gender Studies,1
1975,Georgian,2
1975,German Literature,1
1975,God,1
1975,Gothic,2
1975,Gothic Romance,1
1975,Graphic Novels,2
1975,Graphic Novels Comics,1
1975,Hard Science Fiction,1
1975,Health,4
1975,High Fantasy,1
1975,Historical,31
1975,Historical Fiction,40
1975,Historical Mystery,1
1975,Historical Romance,4
1975,History,36
1975,History Of Science,1
1975,Holocaust,2
1975,Horror,11
1975,Humor,22
1975,Hungarian Literature,1
1975,Hungary,1
1975,India,5
1975,Indian Literature,2
1975,Indonesian Literature,1
1975,Inspirational,3
1975,Ireland,1
1975,Irish Literature,1
1975,Islam,2
1975,Italian Literature,2
1975,Italy,3
1975,Japan,2
1975,Japanese Literature,1
1975,Jewish,3
1975,Journalism,2
1975,Judaica,1
1975,Judaism,3
1975,Juvenile,5
1975,Kids,5
1975,LGBT,4
1975,Language,1
1975,Latin American,4
1975,Latin American Literature,4
1975,Law,1
1975,Leadership,1
1975,Linguistics,1
1975,Literary Criticism,1
1975,Literary Fiction,18
1975,Literature,51
1975,Love,2
1975,Lovecraftian,1
1975,Magic,3
1975,Magical Realism,5
1975,Marriage,1
1975,Martial Arts,2
1975,Mathematics,1
1975,Media Tie In,2
1975,Medical,1
1975,Medieval,2
1975,Medieval History,1
1975,Memoir,10
1975,Mental Health,1
1975,Mental Illness,1
1975,Metaphysics,2
1975,Middle Grade,12
1975,Military Fiction,4
1975,Military History,1
1975,Modern Classics,1
1975,Murder Mystery,2
1975,Mystery,22
1975,Mystery Thriller,6
1975,Mysticism,3
1975,Mythology,5
1975,Native Americans,1
1975,Nature,4
1975,Naval Historical Fiction,1
1975,New Age,2
1975,New York,2
1975,Nobel Prize,4
1975,Nonfiction,52
1975,Novels,60
1975,Occult,1
1975,Pakistan,1
1975,Paranormal,3
1975,Personal Development,3
1975,Philosophy,27
1975,Physics,1
1975,Picture Books,4
1975,Plays,3
1975,Poetry,9
1975,Police,1
1975,Polish Literature,1
1975,Politics,13
1975,Pop Culture,1
1975,Portugal,1
1975,Portuguese Literature,4
1975,Post Apocalyptic,1
1975,Prayer,4
1975,Presidents,1
1975,Psychoanalysis,1
1975,Psychology,10
1975,Pulp,1
1975,Queer,3
1975,Queer Lit,1
1975,Race,2
1975,Read For School,4
1975,Realistic Fiction,4
1975,Reference,4
1975,Regency,1
1975,Religion,17
1975,Reportage,1
1975,Roman,3
1975,Romance,16
1975,Romantic Suspense,1
1975,Russia,1
1975,Russian Literature,2
1975,Scandinavian Literature,2
1975,School,13
1975,Sci Fi Fantasy,1
1975,Science,8
1975,Science Fiction,20
1975,Science Fiction Fantasy,16
1975,Science Nature,1
1975,Scotland,1
1975,Self Help,5
1975,Short Stories,13
1975,Short Story Collection,1
1975,Social Justice,1
1975,Social Science,1
1975,Society,2
1975,Sociology,3
1975,Southern,1
1975,Space Opera,2
1975,Spain,4
1975,Spanish History,1
1975,Spanish Literature,6
1975,Speculative Fiction,9
1975,Spirituality,14
1975,Sports,3
1975,Steampunk,1
1975,Storytime,1
1975,Supernatural,2
1975,Surreal,1
1975,Suspense,11
1975,Sustainability,1
1975,Taoism,1
1975,Teen,2
1975,Terrorism,1
1975,The United States Of America,7
1975,Theatre,3
1975,Theology,6
1975,Theory,4
1975,Thriller,16
1975,Time Travel,3
1975,Trains,1
1975,Travel,3
1975,Travelogue,1
1975,True Crime,1
1975,Tudor Period,1
1975,Turkish,1
1975,Turkish Literature,1
1975,Tv,1
1975,Unfinished,2
1975,United States,1
1975,Urban Fantasy,1
1975,Us Presidents,1
1975,Utopia,1
1975,Vampires,2
1975,Victorian,3
1975,War,9
1975,Westerns,3
1975,Womens,4
1975,Womens Studies,1
1975,World History,2
1975,World War II,4
1975,Writing,1
1975,Young Adult,17
1975,Young Readers,1
1975,Zen,1
1976,13th Century,2
1976,17th Century,1
1976,18th Century,3
1976,19th Century,10
1976,20th Century,10
1976,Abuse,1
1976,Academic,1
1976,Action,1
1976,Adult,9
1976,Adult Fiction,4
1976,Adventure,22
1976,Africa,1
1976,African American,5
1976,African American Literature,2
1976,Aliens,3
1976,Alternate History,1
1976,American,18
1976,American Fiction,2
1976,American History,8
1976,American Revolution,1
1976,Americana,2
1976,Ancient,1
1976,Ancient History,6
1976,Animals,7
1976,Anthologies,1
1976,Anthropology,4
1976,Art,2
1976,Arthurian,2
1976,Asia,1
1976,Atheism,1
1976,Audiobook,16
1976,Australia,1
1976,Autobiography,6
1976,Bande Dessinée,1
1976,Biography,13
1976,Biography Memoir,10
1976,Biology,2
1976,Book Club,1
1976,Books About Books,1
1976,Brain,1
1976,Brazil,2
1976,British Literature,14
1976,Business,1
1976,Canada,4
1976,Canadian Literature,2
1976,Category Romance,1
1976,Catholic,1
1976,Cats,1
1976,Chapter Books,1
1976,Childrens,22
1976,Childrens Classics,1
1976,China,1
1976,Christian,7
1976,Christian Fiction,1
1976,Christian Living,2
1976,Christian Non Fiction,2
1976,Christianity,6
1976,Christmas,1
1976,Church,1
1976,Civil War,1
1976,Classic Literature,1
1976,Classics,68
1976,Clean Romance,1
1976,Collections,1
1976,College,1
1976,Comedy,5
1976,Comic Book,1
1976,Comics,1
1976,Coming Of Age,3
1976,Computer Science,1
1976,Computers,1
1976,Conspiracy Theories,1
1976,Contemporary,15
1976,Contemporary Romance,1
1976,Cookbooks,1
1976,Cooking,1
1976,Crime,12
1976,Cultural,2
1976,Czech Literature,1
1976,Dark,2
1976,Dark Fantasy,1
1976,Demons,1
1976,Detective,6
1976,Diary,1
1976,Disease,1
1976,Dragons,3
1976,Drama,10
1976,Dutch Literature,1
1976,Dystopia,6
1976,Economics,2
1976,Education,3
1976,Environment,1
1976,Epic,2
1976,Epic Fantasy,5
1976,Erotica,1
1976,Esp,1
1976,Espionage,2
1976,Essays,6
1976,European History,1
1976,European Literature,1
1976,Evolution,2
1976,Fairy Tale Retellings,1
1976,Fairy Tales,1
1976,Faith,4
1976,Family,2
1976,Fantasy,36
1976,Feminism,5
1976,Fiction,118
1976,Film,1
1976,Finance,1
1976,Finnish Literature,1
1976,Food,1
1976,France,6
1976,French Literature,3
1976,Genetics,1
1976,Georgian,1
1976,German Literature,3
1976,Germany,2
1976,Goddess,1
1976,Gothic,4
1976,Gothic Romance,2
1976,Government,2
1976,Graphic Novels,2
1976,Graphic Novels Comics,1
1976,Greek Mythology,1
1976,Hard Boiled,2
1976,Health,2
1976,High Fantasy,6
1976,Historical,39
1976,Historical Fantasy,1
1976,Historical Fiction,45
1976,Historical Romance,3
1976,History,24
1976,Holiday,1
1976,Holocaust,1
1976,Horror,11
1976,Horse Racing,1
1976,Horses,2
1976,Humanities,1
1976,Humor,17
1976,India,1
1976,Inspirational,5
1976,Iran,1
1976,Ireland,1
1976,Irish Literature,1
1976,Japan,2
1976,Japanese Literature,2
1976,Jazz,1
1976,Jewish,1
1976,Journalism,1
1976,Judaism,1
1976,Juvenile,5
1976,Kids,1
1976,LGBT,2
1976,Latin American,3
1976,Latin American Literature,1
1976,Law,1
1976,Lds,1
1976,Lds Non Fiction,1
1976,Lebanon,1
1976,Literary Fiction,14
1976,Literature,53
1976,Love,1
1976,Magic,6
1976,Magical Realism,2
1976,Media Tie In,3
1976,Medical,1
1976,Medicine,1
1976,Medieval,3
1976,Memoir,12
1976,Mental Health,1
1976,Middle Grade,7
1976,Military Fiction,5
1976,Military History,1
1976,Modern,1
1976,Modern Classics,1
1976,Monsters,2
1976,Mormonism,1
1976,Murder Mystery,3
1976,Music,2
1976,Mystery,20
1976,Mystery Thriller,11
1976,Mythology,6
1976,Native Americans,2
1976,Nature,4
1976,Naval Historical Fiction,1
1976,Neuroscience,1
1976,New York,2
1976,Noir,4
1976,Nonfiction,47
1976,Novella,4
1976,Novels,58
1976,Nutrition,1
1976,Occult,1
1976,Outdoors,2
1976,Paranormal,6
1976,Parenting,1
1976,Philosophy,21
1976,Picture Books,4
1976,Plays,2
1976,Poetry,8
1976,Poland,1
1976,Police,1
1976,Polish Literature,2
1976,Political Science,3
1976,Politics,14
1976,Popular Science,1
1976,Portuguese Literature,2
1976,Post Apocalyptic,3
1976,Presidents,1
1976,Programming,1
1976,Psychoanalysis,1
1976,Psychological Thriller,1
1976,Psychology,7
1976,Pulp,1
1976,Queer,2
1976,Race,2
1976,Read For College,1
1976,Read For School,3
1976,Realistic Fiction,2
1976,Reference,6
1976,Religion,16
1976,Retellings,1
1976,Roman,6
1976,Romance,20
1976,Romantic,1
1976,Romantic Suspense,2
1976,Russia,3
1976,Russian Literature,2
1976,School,10
1976,School Stories,1
1976,Science,6
1976,Science Fiction,25
1976,Science Fiction Fantasy,21
1976,Self Help,2
1976,Sexuality,1
1976,Short Stories,13
1976,Social,1
1976,Social Science,1
1976,Society,1
1976,Sociology,5
1976,Software,1
1976,Southern,3
1976,Southern Gothic,1
1976,Space,4
1976,Space Opera,6
1976,Spanish Literature,4
1976,Speculative Fiction,9
1976,Spirituality,10
1976,Star Wars,2
1976,Supernatural,3
1976,Suspense,11
1976,Sustainability,1
1976,Sword and Sorcery,1
1976,Teaching,1
1976,Technical,1
1976,Technology,2
1976,Teen,3
1976,Textbooks,1
1976,The United States Of America,3
1976,The World,1
1976,Theatre,2
1976,Theology,5
1976,Theory,2
1976,Thriller,14
1976,Time Travel,5
1976,Travel,4
1976,Travelogue,1
1976,True Crime,2
1976,True Story,1
1976,Unfinished,4
1976,Urban Fantasy,1
1976,Us Presidents,1
1976,Vampires,2
1976,Victorian,2
1976,War,7
1976,Westerns,3
1976,Womens,8
1976,World History,5
1976,World War II,3
1976,Writing,1
1976,Young Adult,23
1977,13th Century,1
1977,14th Century,1
1977,17th Century,1
1977,18th Century,2
1977,19th Century,9
1977,20th Century,13
1977,Academia,1
1977,Academic,1
1977,Action,4
1977,Activism,1
1977,Adult,10
1977,Adult Fiction,2
1977,Adventure,31
1977,Africa,6
1977,African American,2
1977,African Literature,1
1977,Agriculture,1
1977,Aliens,4
1977,American,13
1977,American Civil War,1
1977,American Fiction,1
1977,American History,6
1977,Ancient,2
1977,Ancient History,1
1977,Animal Fiction,1
1977,Animals,9
1977,Anthologies,3
1977,Anthropology,2
1977,Apocalyptic,1
1977,Architecture,1
1977,Art,6
1977,Arthurian,3
1977,Asia,2
1977,Astronomy,1
1977,Audiobook,16
1977,Australia,2
1977,Autobiography,3
1977,Aviation,1
1977,Biography,14
1977,Biography Memoir,7
1977,Biology,4
1977,Books About Books,1
1977,Brazil,1
1977,British Literature,13
1977,Buddhism,3
1977,Business,1
1977,Canada,5
1977,Canadian Literature,4
1977,Catholic,2
1977,Cats,1
1977,Chapter Books,4
1977,Chick Lit,2
1977,Childrens,27
1977,Childrens Classics,1
1977,Christian,9
1977,Christian Living,4
1977,Christian Non Fiction,5
1977,Christianity,10
1977,Cities,1
1977,Civil War,2
1977,Classic Literature,1
1977,Classics,73
1977,Clean Romance,1
1977,Collections,5
1977,College,1
1977,Comedy,6
1977,Comics,2
1977,Coming Of Age,3
1977,Contemporary,15
1977,Contemporary Romance,1
1977,Crime,12
1977,Cultural,5
1977,Cultural Studies,1
1977,Cyberpunk,1
1977,Czech Literature,1
1977,Dark Fantasy,4
1977,Death,2
1977,Design,1
1977,Detective,3
1977,Dogs,3
1977,Dragons,2
1977,Drama,10
1977,Dying Earth,1
1977,Dystopia,6
1977,Eastern Philosophy,1
1977,Ecology,1
1977,Economics,2
1977,Education,4
1977,Egypt,4
1977,Egyptian Literature,2
1977,Engineering,1
1977,English Literature,2
1977,Environment,4
1977,Epic,6
1977,Epic Fantasy,9
1977,Erotica,1
1977,Esoterica,1
1977,Espionage,2
1977,Essays,8
1977,European History,1
1977,Evolution,2
1977,Faith,9
1977,Family,4
1977,Fantasy,47
1977,Feminism,3
1977,Fiction,131
1977,Finnish Literature,1
1977,Folk Tales,1
1977,Folklore,1
1977,Food,2
1977,Fostering,1
1977,France,9
1977,French Literature,5
1977,Gay,1
1977,Gay Fiction,1
1977,Gender,2
1977,Gender Studies,3
1977,Geometry,1
1977,German Literature,5
1977,Germany,3
1977,Ghosts,3
1977,Gothic,1
1977,Gothic Romance,1
1977,Graphic Novels,2
1977,Graphic Novels Comics,1
1977,Hard Science Fiction,1
1977,Health,1
1977,Health Care,1
1977,Heroic Fantasy,1
1977,High Fantasy,11
1977,Historical,30
1977,Historical Fiction,38
1977,Historical Mystery,1
1977,Historical Romance,5
1977,History,27
1977,Holocaust,1
1977,Horror,9
1977,Horses,2
1977,Hugo Awards,2
1977,Humor,16
1977,Inspirational,2
1977,Iran,2
1977,Islam,6
1977,Israel,1
1977,Italian Literature,3
1977,Italy,1
1977,Japan,3
1977,Japanese Literature,1
1977,Jewish,3
1977,Journalism,2
1977,Juvenile,8
1977,Kenya,1
1977,Kids,1
1977,LGBT,2
1977,Labor,1
1977,Latin American,2
1977,Latin American Literature,1
1977,Law,1
1977,Leadership,2
1977,Literary Criticism,2
1977,Literary Fiction,17
1977,Literature,51
1977,Logic,1
1977,Love,3
1977,Magic,7
1977,Magical Realism,1
1977,Magick,1
1977,Maritime,1
1977,Marriage,1
1977,Mathematics,1
1977,Media Tie In,1
1977,Medical,2
1977,Medicine,1
1977,Medieval,4
1977,Medieval History,1
1977,Memoir,13
1977,Metaphysics,2
1977,Middle Grade,14
1977,Military Fiction,6
1977,Military History,2
1977,Modern Classics,1
1977,Murder Mystery,2
1977,Music,1
1977,Mystery,20
1977,Mystery Thriller,12
1977,Mysticism,2
1977,Mythology,5
1977,Natural History,3
1977,Nature,9
1977,Naval Historical Fiction,2
1977,Neuroscience,1
1977,New Age,1
1977,New York,2
1977,Nobel Prize,2
1977,Noir,1
1977,Nonfiction,53
1977,Novella,3
1977,Novels,54
1977,Occult,1
1977,Old Testament,1
1977,Outdoors,3
1977,Paranormal,7
1977,Parenting,1
1977,Philosophy,33
1977,Photography,1
1977,Physics,2
1977,Picture Books,4
1977,Pirates,2
1977,Plays,2
1977,Poetry,8
1977,Poetry Plays,1
1977,Police,1
1977,Politics,17
1977,Popular Science,4
1977,Portuguese Literature,1
1977,Post Apocalyptic,2
1977,Presidents,1
1977,Psychological Thriller,2
1977,Psychology,6
1977,Queer,1
1977,Read For School,7
1977,Realistic Fiction,9
1977,Reference,6
1977,Religion,21
1977,Roman,4
1977,Romance,16
1977,Romania,1
1977,Romanian Literature,1
1977,Romantic Suspense,1
1977,Russia,5
1977,Russian History,1
1977,Russian Literature,4
1977,Scandinavian Literature,2
1977,School,18
1977,Sci Fi Fantasy,1
1977,Science,15
1977,Science Fiction,29
1977,Science Fiction Fantasy,30
1977,Self Help,3
1977,Sexuality,1
1977,Short Stories,12
1977,Short Story Collection,1
1977,Society,1
1977,Sociology,8
1977,South Africa,1
1977,Southern,2
1977,Southern Gothic,1
1977,Space,3
1977,Space Opera,4
1977,Spanish Literature,1
1977,Speculative Fiction,8
1977,Spirituality,17
1977,Spy Thriller,1
1977,Storytime,1
1977,Supernatural,6
1977,Survival,4
1977,Suspense,13
1977,Sustainability,2
1977,Sword and Sorcery,2
1977,Taoism,1
1977,Teaching,1
1977,Technology,1
1977,Teen,4
1977,The United States Of America,4
1977,Theatre,2
1977,Theology,9
1977,Theory,5
1977,Thriller,16
1977,Time Travel,2
1977,Travel,9
1977,Travelogue,2
1977,True Crime,1
1977,Turkish,1
1977,Turkish Literature,1
1977,Tv,1
1977,Unfinished,8
1977,United States,1
1977,Urban,1
1977,Urban Fantasy,2
1977,Urban Planning,1
1977,Urbanism,1
1977,Vegan,2
1977,Victorian,3
1977,Walking,1
1977,War,11
1977,Weird Fiction,1
1977,Westerns,3
1977,Witches,1
1977,Womens,4
1977,World History,3
1977,World War I,1
1977,World War II,2
1977,Young Adult,22
1977,Young Adult Fantasy,3
1977,Zen,2
1978,14th Century,1
1978,16th Century,1
1978,17th Century,1
1978,18th Century,2
1978,19th Century,10
1978,1st Grade,1
1978,20th Century,17
1978,Abuse,1
1978,Academic,1
1978,Action,3
1978,Adult,12
1978,Adult Fiction,6
1978,Adventure,26
1978,Africa,3
1978,Albanian Literature,1
1978,Aliens,3
1978,Alternate History,1
1978,American,20
1978,American Classics,1
1978,American Fiction,2
1978,American History,5
1978,Americana,1
1978,Ancient History,1
1978,Animals,4
1978,Anthologies,3
1978,Anthropology,4
1978,Apocalyptic,2
1978,Architecture,1
1978,Art,3
1978,Arthurian,1
1978,Asia,4
1978,Audiobook,16
1978,Autobiography,7
1978,Banned Books,2
1978,Beauty and The Beast,1
1978,Bicycles,1
1978,Biography,15
1978,Biography Memoir,8
1978,Biology,2
1978,Book Club,2
1978,Books About Books,2
1978,British Literature,16
1978,Buddhism,2
1978,Business,1
1978,Canada,2
1978,Canadian Literature,2
1978,Chapter Books,1
1978,Chess,1
1978,Chick Lit,3
1978,Childrens,22
1978,China,1
1978,Chinese Literature,1
1978,Christian,11
1978,Christian Fiction,4
1978,Christian Living,3
1978,Christian Non Fiction,2
1978,Christianity,9
1978,Christmas,2
1978,Church,1
1978,Classic Literature,2
1978,Classics,74
1978,Collections,6
1978,Comedy,4
1978,Comic Book,1
1978,Comics,1
1978,Coming Of Age,2
1978,Comix,1
1978,Computer Science,1
1978,Computers,1
1978,Conspiracy Theories,1
1978,Contemporary,19
1978,Cozy Mystery,2
1978,Crafts,1
1978,Crime,12
1978,Criticism,2
1978,Cultural,1
1978,Cultural Studies,1
1978,Cyberpunk,1
1978,Cycling,1
1978,Czech Literature,1
1978,Dark,2
1978,Dark Fantasy,1
1978,Death,1
1978,Demons,1
1978,Design,1
1978,Detective,4
1978,Discipleship,3
1978,Dragons,2
1978,Drama,15
1978,Dystopia,4
1978,Education,1
1978,Egypt,1
1978,Engineering,1
1978,Epic,5
1978,Epic Fantasy,4
1978,Erotica,1
1978,Espionage,4
1978,Essays,4
1978,Ethiopia,1
1978,European History,2
1978,Evolution,1
1978,Fae,1
1978,Fairies,1
1978,Fairy Tale Retellings,1
1978,Fairy Tales,5
1978,Faith,7
1978,Family,2
1978,Fantasy,45
1978,Female Authors,1
1978,Feminism,3
1978,Fiction,127
1978,Film,1
1978,Finnish Literature,2
1978,Fitness,1
1978,Folklore,1
1978,Food,1
1978,France,10
1978,French Literature,6
1978,Games,1
1978,Gay,1
1978,Gay Fiction,1
1978,German Literature,5
